""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"(TTG)n"	9333.03963512843	-0.0198334718900792	0.0622312704486618	-0.318704865470134	0.749950324799736	0.980930924288683
"ORR1C2"	66829.3140840678	-0.236648802509185	0.0630694016987213	-3.75201355707485	0.000175419975707242	0.00547161030610247
"RLTR42-int"	12419.9104507528	0.0282932980852885	0.0553250003713123	0.511403119173561	0.609068811244912	0.980930924288683
"L1_Mus2"	338611.158490591	0.0185437867393509	0.0862506884263902	0.215003277667376	0.829764763110975	0.989191672783171
"L1Md_F"	150529.363634786	-0.0353517859178142	0.101573652490262	-0.348014499325891	0.727829294459754	0.980930924288683
"ORR1D1"	124324.394391302	-0.307083523312571	0.0613285320426444	-5.00690134015304	5.53132601911107e-07	4.50495774667601e-05
"L1M5"	53143.720238983	-0.0338494368482992	0.0581261367163615	-0.582341723790227	0.560336526572019	0.980930924288683
"ORR1B2"	58106.272855474	-0.301938416193791	0.0601881214366832	-5.01632628017082	5.26688547654661e-07	4.50495774667601e-05
"Tigger6a"	1954.115492538	0.0988360215392678	0.0652015631217375	1.51579369393114	0.129571527114582	0.714104732142773
"RLTR10-int"	74326.7366905788	-0.320508077688721	0.0998962031327581	-3.20652632361607	0.00134348012546441	0.0277400262525468
"B1_Mur2"	84614.6226985771	-0.0268962454244093	0.0705927552431579	-0.381001180116843	0.703202372860816	0.980930924288683
"RLTR11A2"	20524.4826683956	0.0268742098473	0.0487678882999066	0.551064034694241	0.581589778901735	0.980930924288683
"B2_Mm1t"	79215.2878963595	-0.175738298251184	0.0754455016034429	-2.32914406878439	0.0198514347605356	0.229891586582624
"MTEa"	108262.805895826	-0.0816725531703241	0.0527347455652833	-1.54873011629335	0.121446611035216	0.697235789864341
"IAPLTR1a_Mm"	24290.9612005089	-0.404391333834491	0.107462333004044	-3.75905366285255	0.000170557256276109	0.00543558560219079
"Charlie5"	3794.09266534191	0.0385307685196253	0.0652963117047274	0.59009816070595	0.555124841884061	0.980930924288683
"BGLII_Mur"	4415.16014572156	0.0854221953800881	0.0561984327138454	1.51998725287085	0.128514179395618	0.711303482728424
"ORR1A2"	109913.500950032	-0.196100963477226	0.0556008392494991	-3.52685870961374	0.000420521104100473	0.0112087988838417
"RMER21B"	7225.51911052918	0.0182545086902039	0.0523693827390123	0.348571596913182	0.727410954234074	0.980930924288683
"RMER19B"	77683.4046519986	-0.237627435280754	0.0552433338350042	-4.30135227977035	1.69758926646626e-05	0.000858160642979149
"MLT2B3"	7786.00491384009	0.0528874962098039	0.0577536249643507	0.915740047933227	0.35980325470196	0.958728696900137
"L1ME4b"	6044.66000798281	-0.0264619085426034	0.0598399437710584	-0.442209273163362	0.658337776332991	0.980930924288683
"ORR1D2"	88492.9145781679	-0.181926112384938	0.0551413429385698	-3.29920034822385	0.000969606833195248	0.0216978060992973
"L1Md_F3"	327725.617247521	-0.00287557629475577	0.0969670634228754	-0.0296540207982144	0.976342981866502	0.998384441716593
"MTE2b-int"	6041.19467515652	-0.0198966795264589	0.0671867282417697	-0.296140886700229	0.767122490523729	0.982498349823992
"(TCTA)n"	17098.4551123504	0.169723276624989	0.071846187307611	2.36245045258317	0.0181545680475635	0.222051152555446
"L1_Mus4"	197437.081567581	0.0335694151092848	0.0809794458730739	0.414552690058283	0.678469387604929	0.980930924288683
"RLTR30D_MM"	2070.89772531161	-0.130138818284573	0.0713503753951693	-1.82397376775713	0.0681560381432121	0.534314181379406
"LTRIS_Mus"	15689.5127452004	-0.233945847874776	0.0873080944368715	-2.67899560821409	0.00738433623819046	0.110463642093747
"B1_Mur4"	112730.861471579	-0.0408684818341065	0.0664745450274306	-0.614791247422825	0.53869259026432	0.980930924288683
"MT2_Mm"	32404.1059022991	0.0098404430766735	0.0735576248836814	0.133780094494174	0.893576467981219	0.991660183240323
"L1MA7"	12892.0272551694	0.0250378595987612	0.0587282977784126	0.426335648092484	0.669863285587411	0.980930924288683
"RMER5"	41040.3622157687	0.0370504201451623	0.0497648350326136	0.744511658385551	0.456566990775383	0.980858097385654
"L1M3"	25624.7883144342	-0.0296531733480772	0.0596810276632256	-0.496858900781116	0.619288555793098	0.980930924288683
"Lx8"	339674.899627924	0.025934332071086	0.0489455497078239	0.529862319724427	0.596207392887181	0.980930924288683
"L1MB7"	31516.2943554905	-0.0450478887266993	0.0515466698706913	-0.873921683661572	0.382160905172012	0.958728696900137
"L1MB3"	25443.3021777812	-0.0373439644403399	0.0584500830460143	-0.638899497257866	0.52288831508474	0.980930924288683
"MTA_Mm-int"	70527.8555671848	-0.0258814428976749	0.0750848422846494	-0.344691487447593	0.730326318423762	0.980930924288683
"Lx4B"	67970.1066505208	0.0547670410093435	0.069999895711099	0.782402671186691	0.433977964471045	0.973854570521565
"Lx8b"	157084.419297676	0.0385835157604354	0.0658392735273916	0.586032375668831	0.557853758434261	0.980930924288683
"RMER6A"	44934.9527072723	-0.272232289038838	0.0643292189347415	-4.23160832504855	2.3202620019975e-05	0.00113383469830944
"Lx3B"	80022.9091187246	0.10373186116421	0.0746654546378048	1.38935500941651	0.164724824038471	0.782873820172208
"RLTR13B3"	5516.84334277867	-0.0902661674836253	0.0789468353629945	-1.14334892501651	0.252893749308456	0.917678803183654
"MLTR14"	37735.9075815627	0.050686016948732	0.0585190041768094	0.866151660411702	0.38640699826231	0.958728696900137
"IAPLTR2a2_Mm"	19631.7730279226	-0.2521279370463	0.101769574113704	-2.4761997031916	0.0132789279707909	0.181933723412892
"RLTR30D2_MM"	5621.43629425366	-0.0857300604036233	0.066643512384092	-1.28638757485824	0.198307832571315	0.82321340164077
"L1_Mur1"	85990.8075405078	0.0150175066904758	0.09880461842303	0.151997194726162	0.879189148228788	0.991660183240323
"MIRb"	132613.715263628	0.0569230927151527	0.0679910667785224	0.837228825343294	0.40246395767512	0.963227195706413
"ORR1E-int"	14039.6280805649	-0.0868865614304775	0.0593220098959482	-1.4646499901863	0.143016435659085	0.748905025932152
"MTB_Mm"	40234.5210867089	-0.264059633119309	0.0574103749821231	-4.59935500018349	4.23801052543667e-06	0.000248516937211606
"ERVB7_1-LTR_MM"	7157.92799980608	-0.179664835370171	0.0888732959418645	-2.02127670390584	0.0432511293258246	0.408502194222241
"MTA_Mm"	156725.211898489	-0.0623728920394227	0.0537435475830064	-1.16055716103724	0.245822035312362	0.910038140828087
"ORR1G"	21776.7649284421	-0.00613083231695718	0.0574454438352459	-0.106723697987034	0.915008181702036	0.995777664426287
"(CCCCCA)n"	1305.35347852771	-0.0775417636597119	0.116402165742365	-0.665900365197625	0.505474787076106	0.980930924288683
"MT2A"	53386.504645207	0.0344543139405535	0.0471705923730361	0.730420649454678	0.46513310007667	0.980858097385654
"RLTR34C_MM"	3581.44495914318	0.0203949502911041	0.0587785940645557	0.346977294658628	0.728608376583443	0.980930924288683
"RMER1C"	44823.2620076636	0.0516645915140124	0.0545633466615992	0.946878914080507	0.343700483742256	0.958728696900137
"RLTR11D"	4579.44446307098	0.062292142804084	0.0555449831790786	1.12145834441849	0.262092813153945	0.929271450872466
"BGLII"	18970.8947305233	0.0263966701552283	0.0668769939972011	0.394708217424175	0.693058237557142	0.980930924288683
"Lx3C"	87358.1499711819	0.102753365800886	0.0762639928944756	1.34740853773595	0.177848692381749	0.795317222517728
"MIR3"	44343.3301396628	0.0543792499534355	0.0772441766220307	0.704010964596974	0.481425945358916	0.980858097385654
"LTR33A_"	2309.14160087104	0.0445780257084424	0.0842349130508447	0.529199748223856	0.59666689133033	0.980930924288683
"MamRep434"	1667.4309248026	0.0418727754024972	0.0677612495013681	0.617938074678307	0.536616159546657	0.980930924288683
"RMER19B2"	29955.4454041898	-0.432663340626059	0.0842211423344413	-5.13553299484883	2.81345511872751e-07	2.74968346936969e-05
"Lx2B"	85600.6181392819	0.110515102717072	0.0769339333988511	1.43657785779051	0.150837978901128	0.749588057861198
"LTR82B"	1216.93120160625	0.0350457460938777	0.0786052778612871	0.445837706651897	0.655714482316139	0.980930924288683
"MER58B"	9384.43702208987	0.00140904378030941	0.0588155072374334	0.0239573496882293	0.980886628951379	0.998384441716593
"RLTR20D"	4653.5447655444	0.014992662295948	0.0594099501969845	0.252357870626973	0.800764460852961	0.989191672783171
"MTEb"	54994.7985389726	-0.0900599629593546	0.0531688779466428	-1.69383255774218	0.090297105464072	0.606178378244529
"Charlie7"	3307.42193605079	-0.022686047744332	0.0635383076422997	-0.357044184730566	0.721058728161045	0.980930924288683
"L1ME3C"	1159.81645064004	-0.0272268884166089	0.0749791094539108	-0.363141714665376	0.716499024689178	0.980930924288683
"LTR84a"	548.866465613176	0.087284843629173	0.0935191736588233	0.933263754930812	0.350683804156262	0.958728696900137
"CT-rich"	50241.3123851443	-0.0607253324189311	0.0703539168156233	-0.863122449547413	0.388070146071315	0.958728696900137
"(TTCC)n"	11679.0044920808	-0.488512499102267	0.0871783788540988	-5.60123766820725	2.12826690336612e-08	4.45719897190675e-06
"ORR1C1"	51352.2556463516	-0.326207632290568	0.0617353064064385	-5.28365506262592	1.26631582802458e-07	1.68765363989457e-05
"ORR1A4"	57724.0776826313	-0.292790026306491	0.0568943028657994	-5.14601754395408	2.66074549504078e-07	2.74968346936969e-05
"(CAAAC)n"	2070.47559188498	-0.0144063479392281	0.06874652355162	-0.209557224357211	0.834013268287165	0.989191672783171
"B1F2"	41158.6129731279	0.00237948332234247	0.0720892780032416	0.0330080088429635	0.973668200989719	0.998384441716593
"(GA)n"	41643.9769904775	0.0324265319943417	0.0829711843838457	0.390826506025649	0.695925481170027	0.980930924288683
"MER90a"	3382.24187464763	0.140530847475144	0.0686539272324791	2.04694848430849	0.040663142907826	0.387091996771902
"MLT1A"	21472.9950859474	0.031122450989114	0.0567876876250553	0.548050258346162	0.583657393857387	0.980930924288683
"RLTR25A"	12870.426135759	-0.287984379850182	0.090342027433798	-3.18676831804936	0.00143871970180051	0.0288926449704047
"MLT1E3"	5029.91614696506	0.0873445201802788	0.0578152484844262	1.51073345935791	0.130856373976974	0.715803896456137
"B3"	598706.462820879	-0.13573947117706	0.0635332406785694	-2.13644528657711	0.0326431361216387	0.321173406404848
"MTE2a"	91534.6638860091	-0.124009012426717	0.0515477013191092	-2.40568851034649	0.0161420214899864	0.208027781103182
"RMER10B"	15507.5108880604	0.0247419385041629	0.0637247817833273	0.388263750036807	0.697820860418061	0.980930924288683
"MLT1F"	8649.38500738708	0.0292968355171144	0.0650211963811296	0.450574357738011	0.652296351212583	0.980930924288683
"Lx4A"	132318.172383604	0.0719949517351088	0.0684487497590726	1.05183223642778	0.292876526160401	0.949381917350382
"Lx5b"	100423.459284929	0.1242974902299	0.0756800584162778	1.64250777062551	0.100484817098329	0.632234943631549
"RMER15"	100875.462179032	-0.180623912099654	0.0511447662821439	-3.53156930653098	0.000413101591303556	0.0112087988838417
"B1_Mm"	129417.792991605	-0.0823478760798866	0.0642766830579289	-1.28112151737519	0.20015098707096	0.82321340164077
"(TTTC)n"	11151.5688549167	-0.107463155911957	0.083782125853321	-1.28256557502867	0.199644317270811	0.82321340164077
"L1Md_Gf"	51502.7096438318	-0.0119874164628578	0.106409510712008	-0.112649212938453	0.91030866705127	0.995115442064971
"RLTR13D2"	5239.65011076969	-0.318811056015114	0.081055220150402	-3.93262524846255	8.4023175167882e-05	0.00300434084868573
"A-rich"	27934.0212528226	-0.0197189688602808	0.0796939155436558	-0.247430966500856	0.804574711270495	0.989191672783171
"L1VL4"	131747.433514207	-0.0769746533955367	0.093001261439278	-0.827589611429568	0.407902953572286	0.966670680625132
"RMER17C-int"	13488.5480856418	0.0264234553077649	0.05273163263395	0.501094086520889	0.616304908425771	0.980930924288683
"Lx10"	51644.7657265287	0.0604484512843933	0.0662009506830981	0.913120319919157	0.361179264445894	0.958728696900137
"MLT1J"	13018.8725492508	-0.0769798086308367	0.0612164816606446	-1.2574872677824	0.208577246595813	0.846146987509575
"RLTR9A3"	5754.54887139521	-0.056747412097095	0.0654716174603321	-0.866752102987218	0.386077850682472	0.958728696900137
"MLTR18C_MM"	3987.16605345131	0.0351281182343073	0.0599238723713221	0.586211659081421	0.557733287682303	0.980930924288683
"ORR1A1"	35506.2021662513	-0.152653689750561	0.0593584709454245	-2.57166981384548	0.010120936665701	0.142666280306901
"ORR1A3"	33755.7467884884	-0.2650913139592	0.0556519988457676	-4.76324185037875	1.90507282594022e-06	0.000121427685340364
"(CAAAA)n"	14425.4484064623	0.0283159602157124	0.066175182038563	0.427898366901362	0.668725116138069	0.980930924288683
"ORR1B2-int"	9312.6946772977	-0.0787994597208825	0.0681055851119599	-1.15700549225463	0.247270116438406	0.912051535305316
"L1ME3Cz"	3689.16641964091	-0.0312763659098697	0.060771107216285	-0.514660986287084	0.606789940348224	0.980930924288683
"MLT1A0"	46368.4621274573	0.0199228459930421	0.0550742172567955	0.361746294047329	0.717541628904961	0.980930924288683
"MER63A"	2338.48611348194	0.0489696598776929	0.0700522617064697	0.699036913551833	0.484528962200539	0.980858097385654
"L1MC5a"	8682.3656651861	-0.012495863232221	0.0570980304576297	-0.218849064006273	0.826767625601012	0.989191672783171
"PB1D7"	56250.6036645578	0.00250041352637561	0.0709316244743959	0.0352516290759641	0.97187909373995	0.998384441716593
"L1MA9"	18951.1048681618	-0.00872268578845456	0.0595174456780541	-0.146556279894739	0.883482264545926	0.991660183240323
"MER89-int"	522.089494913902	0.0209522465549698	0.0970351372939484	0.215921499938754	0.829048937855656	0.989191672783171
"HAL1M8"	2726.14278732146	-0.0203878388791968	0.0654549435249535	-0.311478015367602	0.755437253425595	0.980930924288683
"(TC)n"	41330.1266920484	-0.000969768991766615	0.0851761196542371	-0.0113847057386229	0.99091651528301	0.998384441716593
"RLTR18"	5212.7159276255	-0.000606636777330287	0.05995267087618	-0.0101182495869595	0.99192694262434	0.998384441716593
"(TG)n"	203638.720511087	0.022223414833246	0.0775645374124992	0.286519310516094	0.774480405490469	0.983021547916319
"MT2C_Mm"	16885.0693275298	0.0801916935367101	0.0622344972572121	1.28855470573925	0.197552938675126	0.822763091186746
"RMER4A"	15053.6024136667	-0.151291566881324	0.0602596569599033	-2.51061681500999	0.0120520439797483	0.166682042210481
"ORR1A0"	19045.7338484656	-0.191155613801765	0.0620146727336495	-3.0823352975063	0.0020538335168465	0.0380930605799174
"PB1D10"	145160.614512351	0.00523930961767897	0.0705983108408818	0.0742137223078281	0.940840327139396	0.998384441716593
"RCHARR1"	31351.461734259	-0.00360564011697342	0.0507467716231387	-0.0710512112382904	0.9433569977696	0.998384441716593
"RMER12"	18457.3871311963	-0.15813624433011	0.0643609096621225	-2.45695124848927	0.0140121700471537	0.18556294239244
"Charlie1"	4343.33565070387	-0.0171833392383407	0.0587855178492975	-0.29230501522334	0.77005342459216	0.982498349823992
"MLT1F2"	12807.8544401711	0.0337834367901505	0.0589495445791995	0.573092132022426	0.566582314251753	0.980930924288683
"RLTR43C"	2086.23714849886	-0.0473683273055263	0.088528000144674	-0.535080630350551	0.59259410325361	0.980930924288683
"GA-rich"	49865.0416270442	-0.0598971019617751	0.0688723276666197	-0.869666570166804	0.38448264632551	0.958728696900137
"RMER17D2"	20189.0860209737	-0.0158636778474835	0.077284979943202	-0.205260317846477	0.837368745701529	0.989191672783171
"L1MC3"	26295.8690431676	0.0245869173163977	0.0528432829761414	0.465280977142707	0.641730255650042	0.980930924288683
"(CATA)n"	10360.3847346803	0.051717680835395	0.0551303919505377	0.938097301078847	0.348194408702537	0.958728696900137
"L1MC4"	21927.6517307652	-0.0186184398478959	0.0567181215004775	-0.328261475721493	0.742713969649602	0.980930924288683
"IAP-d-int"	21065.8005367974	-0.251489468370783	0.104399713428533	-2.40752393828073	0.0160611092184344	0.208027781103182
"MTB"	55448.0726197661	-0.171377755675614	0.0551895057321475	-3.10520145842558	0.0019014946555516	0.0362848286692041
"MLT1K"	12562.0942276318	0.0231357300342672	0.0667474768727048	0.346616930126617	0.728879125160975	0.980930924288683
"L1ME4c"	3173.45545927586	0.0248275795181824	0.0632023877607079	0.392830590709506	0.694444609116235	0.980930924288683
"RLTR51A_Mm"	8814.13643804034	0.00539467975375938	0.0649431085726807	0.0830678563804699	0.933797584378595	0.998384441716593
"ORR1F"	118604.623675999	-0.0955689298532896	0.0523337187544056	-1.82612781607691	0.067831011164119	0.534314181379406
"IAP1-MM_I-int"	13289.0844594352	-0.177635339230069	0.109734359986099	-1.61790926727307	0.1056821528055	0.653713232121782
"L1MCa"	15853.7041288451	-0.00260141747014606	0.0619661277483705	-0.0419808914162329	0.966513931127114	0.998384441716593
"RMER17C"	34449.6429523523	-0.000862399387586146	0.0729391225408007	-0.0118229322319557	0.990566884672074	0.998384441716593
"L2c"	39259.2651360567	0.0637723498888016	0.0639682426950934	0.996950290782454	0.318788639060792	0.954809030402411
"G-rich"	34125.6335995701	-0.0508931750049812	0.0950381685343502	-0.535461218750321	0.592330967614494	0.980930924288683
"ORR1A2-int"	39772.9990357929	-0.0590065539822519	0.0737783740094459	-0.799761654125458	0.423848903904917	0.966794676291042
"RLTR18B"	6572.12070610003	0.0359115093892195	0.0542968901690025	0.661389273696081	0.508362702952712	0.980930924288683
"RLTR23"	11539.1010142062	-0.0621451028682006	0.0614322142925865	-1.01159614858009	0.311731188151753	0.952623789671694
"L1M4"	50201.016624473	-0.0431361522991495	0.0567981356143127	-0.75945988573544	0.447577501630791	0.980858097385654
"RLTR48B"	862.468775035755	-0.25452068111025	0.0825668377102429	-3.0826252273661	0.00205183380033963	0.0380930605799174
"MLT1F1"	7909.49197770162	0.0116080311982452	0.0644787264447299	0.180028815402392	0.857129946351594	0.991660183240323
"MMERVK10C-int"	100171.582911641	-0.311446423927486	0.108582347329073	-2.86570998642454	0.00416075224670771	0.0670292614689396
"RLTR10C"	26346.8125339326	-0.490142854215089	0.0898369300824979	-5.45314653549422	4.94862569383228e-08	7.25468526715812e-06
"ID4"	43712.4066579509	0.0111084485500673	0.0695310047593094	0.159763397571901	0.873067458164681	0.991660183240323
"BGLII_B"	8170.64165427907	0.0440606196622814	0.0554305425060123	0.79488184767385	0.426682234352186	0.966794676291042
"IAPLTR2a"	8403.77037607016	-0.352845666172747	0.103010770423521	-3.42287981393377	0.000619614668580074	0.0153958492226845
"MMVL30-int"	19915.1387607453	-0.0554129899629071	0.0802755552129936	-0.690264061614892	0.490028143815527	0.980858097385654
"MER90"	1217.89766854855	0.0549071701231253	0.0863875572249624	0.635599501080735	0.52503749476614	0.980930924288683
"MER2"	32757.0600071334	0.06392732397497	0.0519649502065675	1.23020561924765	0.218620116176369	0.862665537105323
"L1MB2"	13234.9222742175	-0.0451282634777161	0.0535304464149199	-0.843036552623948	0.399208001178776	0.960983464249729
"MER46C"	2420.96403086382	0.0354590493442534	0.0692730318338255	0.511859547414562	0.608749311388578	0.980930924288683
"MERVL-int"	122807.21814777	-0.0269901097612875	0.0792350790894072	-0.340627276730203	0.733384192329834	0.980930924288683
"PB1"	28445.7655328642	-0.0103007985966287	0.0704903106477681	-0.146129376001672	0.883819256630239	0.991660183240323
"B1_Mur1"	104349.270895639	-0.0177774376794692	0.068553384559889	-0.259320321719184	0.795388101101992	0.989191672783171
"B1F"	113738.19823574	0.00554246538831622	0.0664889011821787	0.0833599437479788	0.933565337873731	0.998384441716593
"LTRIS6"	1491.73367135123	-0.419157847159505	0.0998524160081379	-4.19558751494466	2.72165170618801e-05	0.00124685668789738
"(A)n"	16127.5122116572	-0.00164959479162415	0.0693762669033272	-0.0237770128944734	0.98103047591817	0.998384441716593
"RLTR26B_MM"	4533.01325745313	0.120509092328677	0.0596818757551144	2.01917014970449	0.0434695377207842	0.408502194222241
"(TTTG)n"	19282.8782491145	-0.0051774972768165	0.0659348585180348	-0.0785240248326579	0.937411220170485	0.998384441716593
"L1MEf"	11943.2453651389	-0.0805255409502322	0.0595536752152626	-1.35214224793257	0.176329814386974	0.795317222517728
"RLTR14"	12795.7536285068	0.0347470828349841	0.0506491764190967	0.686034065649668	0.492691626981763	0.980858097385654
"RMER17A"	23837.0914244446	-0.0236083003283839	0.0750245984126802	-0.314670769729185	0.753011639986202	0.980930924288683
"RLTR13E"	8201.26010323932	-0.0671081216416784	0.0738626152591218	-0.90854086807123	0.363592531901835	0.958728696900137
"ERVB7_3-LTR_MM"	2661.47395319651	-0.0651555122561739	0.0846230013837817	-0.769957098893772	0.441325341591808	0.977315635609654
"(TTC)n"	6974.78523862652	-0.127847778391577	0.101726399073329	-1.25648706301775	0.208939433477808	0.846146987509575
"RLTR1D"	4605.78776676541	-0.466078256159392	0.0763050345025173	-6.10709054378887	1.0146368510981e-09	3.71864405927454e-07
"MER44D"	2919.25721026421	0.00806756153241009	0.0650004494725632	0.124113692571739	0.901225256882321	0.993373474482064
"Tigger7"	19800.3841995248	0.0100139779190223	0.0564452298759328	0.17741079909219	0.859185725417566	0.991660183240323
"RLTR13C1"	6041.26843436491	-0.3825711198117	0.0934576992333988	-4.0917480984901	4.28133574274703e-05	0.00172072107621184
"MER74B"	1774.20812373899	0.108829279044394	0.0654901198565358	1.66166595642678	0.0965797706670979	0.625201962154083
"MLT1A1"	32659.5375213347	-0.0117721640045612	0.0522811590846598	-0.225169534359049	0.821847388952109	0.989191672783171
"(TAAG)n"	332.09298409387	0.303144635402469	0.123574207811122	2.45597924225828	0.0140501272889228	0.18556294239244
"(TCTCCC)n"	2012.0772785669	-0.0413301602710212	0.110237585967987	-0.374876135317762	0.707752588219871	0.980930924288683
"(TTCTCC)n"	1220.70970366769	-0.0141680011748671	0.0873138113669958	-0.162275205833285	0.871089138757261	0.991660183240323
"(TTTA)n"	3714.50008468458	0.00740425759515279	0.0752245808006901	0.0984298219780879	0.92159099513738	0.998384441716593
"(TTTTTG)n"	6439.69985504426	-0.0183736995484072	0.0848027340818251	-0.216663236210756	0.828470800671882	0.989191672783171
"ERVB4_2-LTR_MM"	2184.24164286179	-0.484281216352661	0.106838121042182	-4.52794843670042	5.95591098318697e-06	0.000335821750052004
"RLTR45-int"	22330.8301584255	-0.241330284520704	0.100570145032767	-2.39853978075741	0.0164605884092558	0.208027781103182
"PB1D11"	37028.180887795	0.0197798841398949	0.0630657329009427	0.313640396515875	0.753794174556625	0.980930924288683
"RLTR9D2"	1646.01146196214	-0.0125751355056157	0.0688426811472626	-0.182667400101065	0.855058996281313	0.991660183240323
"Charlie2b"	2762.93834610662	-0.034301078377856	0.070702183322563	-0.485158097917741	0.627564202790178	0.980930924288683
"(TATG)n"	9967.58738437969	0.0421331604731334	0.0571187030844464	0.737641059248719	0.460732597715451	0.980858097385654
"(TTTTG)n"	14578.3742754108	0.00602493861667011	0.0732628965571939	0.0822383528909102	0.934457175524704	0.998384441716593
"(GAA)n"	6452.19180087969	-0.162678331941585	0.0890675871383361	-1.82621268022566	0.0678182320581826	0.534314181379406
"RLTR10D"	5200.99722136278	-0.223879157519433	0.0871875186466666	-2.567381975395	0.010246966581391	0.143067171507802
"MER119"	1651.24393675153	0.0671075703116048	0.0794309489651779	0.844828175079332	0.398206781134663	0.960983464249729
"(TAAAA)n"	1137.92624839272	-0.0223513310389059	0.0835518108388499	-0.267518472701192	0.78906999313703	0.989191672783171
"L2a"	91845.8442505343	0.0555656009680963	0.0586806454694892	0.946923279863983	0.343677874329041	0.958728696900137
"U6"	2498.84330212376	-0.0724896033009402	0.0617697407633582	-1.17356689940073	0.240568545976878	0.909125306367734
"(GAAAA)n"	2490.87507673763	0.00147622416512225	0.0849488930043305	0.0173788842386721	0.986134354548851	0.998384441716593
"L1MC"	18220.3302511385	-0.0279180495598565	0.0612832321126899	-0.455556268832336	0.648709096134849	0.980930924288683
"L1MEg"	12610.3158928651	-0.0622723263824292	0.0602361828750394	-1.03379812887588	0.301230546566764	0.952623789671694
"RLTR20B4_MM"	2820.86453619031	0.0423030170883372	0.073285253185898	0.577235647132398	0.563780279342087	0.980930924288683
"RLTRETN_Mm"	12584.5895524707	-0.156756631719827	0.078833807529483	-1.98828988973122	0.0467796383085852	0.423326850372752
"RMER1B"	82037.6762747308	0.12360153345433	0.0636374397293553	1.94232820927017	0.0520973801147858	0.456088618167051
"(CAA)n"	9040.51531995823	-0.0131180970656626	0.0560460315908959	-0.234059395527181	0.81493886807411	0.989191672783171
"MLT1B"	42145.1394016366	0.0578170024229866	0.0565693772096252	1.02206118652372	0.306751941950857	0.952623789671694
"MLT1C"	37780.3581964739	0.0519363765217612	0.0566730700448932	0.916425495197312	0.359443768287091	0.958728696900137
"IAPEY2_LTR"	12279.6412058099	-0.151275517635111	0.0967985158511455	-1.56244229020555	0.118183831018466	0.693220735394587
"IAPEy-int"	58236.6274378172	0.148996328310833	0.109435930022238	1.36215460344825	0.173149099047759	0.793239310012548
"ERVB4_1B-I_MM-int"	19688.1235865119	-0.257118666820398	0.110360106869002	-2.32793464982867	0.0199155740081809	0.229891586582624
"IAPEY3_LTR"	6070.17421065978	-0.112788306990604	0.0941175239813435	-1.19823284386606	0.230826382451235	0.888166605442286
"ERVB4_1C-LTR_Mm"	6031.80379943198	-0.269332080244921	0.0981701312994242	-2.74242370542656	0.00609876159351756	0.0951147286818802
"MLT1D"	40536.1184756716	0.0551034620214387	0.0540542331561569	1.0194152507785	0.308005868899356	0.952623789671694
"L4_C_Mam"	2174.7735252305	0.0100942985037626	0.0647502624455898	0.15589633861731	0.876114731383821	0.991660183240323
"MER45C"	1321.23380772968	0.0270206421258379	0.0725233445339247	0.372564585434931	0.709472534824346	0.980930924288683
"(GAAA)n"	10949.2353643133	-0.102250798361981	0.0810925935800171	-1.26084949779302	0.207363076417674	0.844428527856419
"RLTR6B_Mm"	13081.2751762345	-0.208109020887117	0.114451652464512	-1.81683625084281	0.0692421902842667	0.538425926395723
"L1MA4A"	12600.2179957809	-0.0180269014076215	0.0597998969706717	-0.301453676602972	0.763068568671197	0.982498349823992
"RMER17A2"	29640.4368001132	0.07313826744975	0.0722782416279341	1.01192696127125	0.311572977046107	0.952623789671694
"LTR81B"	840.7911343824	0.102462318089412	0.094111480536062	1.08875360695408	0.276262555091505	0.94405805539428
"MusHAL1"	40338.7014829175	-0.0868557868691309	0.0970756646401696	-0.894599006965302	0.371001482873794	0.958728696900137
"(TTA)n"	2546.72765557155	0.0272227923874173	0.0792713818380057	0.343418194677585	0.731283873535529	0.980930924288683
"ORR1B1"	133066.934841503	-0.193172535179118	0.058661853772083	-3.29288621381962	0.000991645981345782	0.0216978060992973
"RLTR13A1"	3863.25439762369	-0.0803406066776048	0.0980937251305947	-0.818944135928999	0.41281828700808	0.966794676291042
"RLTR20B3"	6794.32458784514	0.0612454822889168	0.0578698709572574	1.05832867058754	0.289905626270119	0.945435320388917
"(TTTTTA)n"	327.403753432155	0.075312382874629	0.109144277200856	0.690072144056316	0.49014881972751	0.980858097385654
"(CAAAAA)n"	6285.47124979969	-0.0126646930606581	0.0727263517383151	-0.174142761323887	0.86175326790745	0.991660183240323
"(T)n"	16230.7513633096	0.0102478119291192	0.073959076382857	0.138562035184564	0.889796245372611	0.991660183240323
"RMER12C"	16470.4019149475	0.055676424727367	0.0620894126773442	0.896721829609622	0.369867369182807	0.958728696900137
"HAL1ME"	3105.06888953123	-0.0687573515318357	0.0656661996922978	-1.04708800562687	0.295058990744181	0.950407983707035
"RMER16-int"	32398.8099996117	-0.13829894390817	0.0938251241753311	-1.47373914916331	0.140551837746466	0.748905025932152
"MMERVK9E_I-int"	35691.0547411241	-0.113516652098993	0.097132670261024	-1.16846622516787	0.242618755283596	0.909125306367734
"RLTR6-int"	91600.7313133468	-0.0969812409030647	0.113627849226969	-0.853173951109863	0.393562846535952	0.960623652251909
"RMER1A"	49750.9868644426	0.129149925647607	0.0736280046814572	1.75417989576235	0.0793996869415359	0.581675139136683
