""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ERVB4_1C-LTR_Mm"	4722.80408964409	-0.00427720526031845	0.0706306343679757	-0.0605616200471372	0.951708340155819	0.999457336074246
"MLT1D"	49408.3415058963	-0.0182234700699114	0.0456181456760391	-0.399476869323278	0.689541863893177	0.999457336074246
"L4_C_Mam"	2754.6648183681	-0.0491877492269844	0.0682076782562098	-0.721155146589579	0.470814064732919	0.999457336074246
"MER45C"	1847.33186386357	-0.00961950185262811	0.0763356102799247	-0.12598256528724	0.899745725491247	0.999457336074246
"(GAAA)n"	9058.17029606291	-0.0263607763633663	0.0617656412512557	-0.426772930781846	0.669544724506864	0.999457336074246
"RLTR6B_Mm"	8849.81592645372	0.0373828568014538	0.0656847359594383	0.569161667233695	0.56924643194708	0.999457336074246
"L1MA4A"	14540.9977111608	-0.0217145396317245	0.0662759826743514	-0.327628282551833	0.743192734831487	0.999457336074246
"RMER17A2"	29085.8138721493	-0.0802699759693494	0.0596792993301573	-1.34501737479374	0.178619623703188	0.999457336074246
"LTR81B"	1031.64600220459	-0.00241917981172984	0.076366286922242	-0.0316785696347289	0.974728385262204	0.999457336074246
"MusHAL1"	31865.4643746309	-0.0391492807865282	0.0499216079820049	-0.784207916140535	0.432918120930023	0.999457336074246
"(TTA)n"	3557.57030224724	-0.0174487299194437	0.0759964005577547	-0.229571558043319	0.818424710004414	0.999457336074246
"ORR1B1"	152275.790181624	0.162309906590416	0.0500396617253307	3.24364067933168	0.00118012517352029	0.0996011364231857
"RLTR13A1"	2867.07634057226	0.0862668342979678	0.0685979647811605	1.25757003436856	0.208547296158543	0.999457336074246
"RLTR20B3"	7348.28425652421	-0.0449568490517561	0.0577701450779718	-0.778208273418251	0.436446240186213	0.999457336074246
"(TTTTTA)n"	447.805161603098	-0.0147792921177152	0.0652472191848228	-0.226597685668754	0.820736592056678	0.999457336074246
"(CAAAAA)n"	4436.71338898533	0.0333233461051148	0.066056382365716	0.504442238448659	0.61395064262732	0.999457336074246
"(T)n"	19341.2301623781	-0.0294366226599927	0.0633542032204843	-0.464633491942486	0.642193943669951	0.999457336074246
"RMER12C"	18116.452706083	-0.04298216638766	0.0609995189658582	-0.704609819795405	0.481053085772222	0.999457336074246
"HAL1ME"	4115.59892309769	0.0566807002013278	0.0711245194264514	0.797031120470765	0.42543295762514	0.999457336074246
"RMER16-int"	26520.9641712664	0.04326034235009	0.0544278388922631	0.794823817435637	0.426715994375414	0.999457336074246
"MMERVK9E_I-int"	26728.9414708278	0.0533284187643573	0.0520130003585816	1.02530180894163	0.305220802527211	0.999457336074246
"RLTR6-int"	60582.3810155501	-0.0201305306250708	0.0438800394387698	-0.458763081157331	0.646404309230719	0.999457336074246
"RMER1A"	70483.8394534111	-0.0440965175970417	0.0473159740628265	-0.931959605912915	0.351357401404917	0.999457336074246
"(CCA)n"	7374.00920107784	-0.0604865987392928	0.0640755837054228	-0.944024616556724	0.34515706903049	0.999457336074246
"L2b"	69775.9101593954	-0.00625903513450194	0.044316304862124	-0.141234863520225	0.887684405001891	0.999457336074246
"(ATG)n"	3502.1116289266	0.0482868157708127	0.0703014729538668	0.686847932531506	0.492178560809844	0.999457336074246
"ERVB7_4-LTR_MM"	1434.39741997675	0.0173651451546379	0.0766239452612321	0.226611094324226	0.820726164684365	0.999457336074246
"L1MC2"	12904.9293945523	-0.0157766253791096	0.0567536853568546	-0.277978869176539	0.781028579682944	0.999457336074246
"RLTR13G"	6106.15671720514	0.0517918853250628	0.0641316746721644	0.807624657900838	0.419306687518116	0.999457336074246
"(TGAA)n"	3900.91829543151	-0.0140999076224025	0.0743686797697143	-0.189571422146502	0.849644982918371	0.999457336074246
"(GGA)n"	13057.4769463366	-0.0750636507659673	0.0717486464208199	-1.04625669305176	0.295442534232986	0.999457336074246
"L1MC1"	35488.1203604324	0.0403008204076439	0.044350541891499	0.908691931397792	0.363512764422333	0.999457336074246
"MLT2B4"	10324.4627253093	0.01271236429237	0.0543295587103428	0.233989579327303	0.814993068620511	0.999457336074246
"L1MD"	23232.1746781809	0.05241461696573	0.0631855137182376	0.829529329086214	0.406804947772726	0.999457336074246
"(TCTCC)n"	2219.93298348715	-0.0816138447053313	0.0752045367031497	-1.08530182525744	0.27778799775835	0.999457336074246
"polypyrimidine"	1583.05736912062	-0.130585239839643	0.0738965390743556	-1.76710517163531	0.0772106165767066	0.999457336074246
"L4_B_Mam"	1894.75141568996	-0.0050822576553619	0.0722576846372096	-0.0703306931443502	0.943930453389334	0.999457336074246
"MER5A"	34007.2963934565	-0.00649280467253041	0.0471329355848273	-0.137754576820906	0.890434384452844	0.999457336074246
"MER3"	12766.1541089245	0.0263494523441712	0.0542819989091974	0.485427097430072	0.627373414619399	0.999457336074246
"L1M4a1"	2919.25570379923	0.0448339785790275	0.070854385470332	0.632720194324204	0.526916379999997	0.999457336074246
"UCON12"	88.0554703797551	-0.0349111253770642	0.0388422921651323	-0.908631322803718	0.363544766869391	NA
"L1MEd"	12395.3297131983	0.0330899189532782	0.0614255358701482	0.538688141899675	0.590102057271985	0.999457336074246
"(CAGAGA)n"	12044.0444843857	0.0515130511909558	0.0664896546002568	0.774763105928516	0.438479653790693	0.999457336074246
"C-rich"	70129.6202610288	-0.000348329854205239	0.0746291895359463	-0.00466591888523929	0.996277148867755	0.999457336074246
"MMERVK9C_I-int"	25847.084060912	-0.0142578532870464	0.0496668085392271	-0.287066878571738	0.774061112367483	0.999457336074246
"(TTTTA)n"	1509.90376283607	-0.00769168637799629	0.0754814069000222	-0.101873791463946	0.91885685309132	0.999457336074246
"RLTR20C1_MM"	12591.6275684468	-0.0559250661086005	0.0565194581028412	-0.989469090942803	0.322433685319089	0.999457336074246
"MIRc"	98352.7442891734	-0.0117882809052579	0.0487848269650655	-0.241637536015061	0.809061034261112	0.999457336074246
"(CACAG)n"	6319.02134144481	0.0055382293230866	0.0760804849733838	0.0728047145162959	0.941961519274104	0.999457336074246
"MER5B"	18399.6853942877	-0.0135338041348941	0.0522185235936525	-0.259172094230813	0.795502461234435	0.999457336074246
"L1MA6"	37433.7835620589	-0.00396879561010176	0.0580358847152575	-0.0683842619781008	0.945479749622992	0.999457336074246
"(TCC)n"	13828.1411487893	-0.0564931303891618	0.0716524035320488	-0.788475584365614	0.43041857452209	0.999457336074246
"Tigger18a"	1181.93362543961	0.0579883934374379	0.0762298086500345	0.760758210439595	0.446801499117875	0.999457336074246
"MER49"	19.0190658164019	0.00867894492137891	0.0173321289677823	0.509910315954368	0.610114294417538	NA
"L1M4b"	13652.0148285835	0.0602879230520695	0.064662486158568	0.932391874025772	0.351134042734126	0.999457336074246
"L1MA5"	25599.1424207848	0.0186484495793831	0.0612913878332827	0.304256193466906	0.760932716548644	0.999457336074246
"L1ME3D"	1490.54328532788	-0.0414081314392453	0.0763437629605875	-0.542304907758816	0.587608475268665	0.999457336074246
"MER131"	817.058293264801	-0.0451304217397956	0.0728643258094197	-0.619197684038196	0.535786137372823	0.999457336074246
"(TATATG)n"	10029.2600281589	0.0101039844876875	0.0685646940246622	0.147363625951233	0.882845014317501	0.999457336074246
"(TAGA)n"	29449.1487457214	-0.052495637682868	0.0744633066145194	-0.70497449944118	0.480826105765878	0.999457336074246
"MER5A1"	15559.2052509272	-0.00269214572350498	0.0492520447514479	-0.0546605226393322	0.956408920687106	0.999457336074246
"(GGGA)n"	8087.07448219596	-0.0352247740047125	0.0748302980080123	-0.470775438444304	0.637801106064045	0.999457336074246
"RLTR13D4"	2694.65292052131	0.0261646883542567	0.0703011206697441	0.372206133305155	0.709739379923406	0.999457336074246
"7SLRNA"	2316.66518234195	0.0685210301286474	0.0754326633621923	0.908458155398321	0.363636212140515	0.999457336074246
"URR1B"	81124.0779859781	-0.0270410012117548	0.0460054374986471	-0.587775874505277	0.556682739494993	0.999457336074246
"(TCTCTG)n"	11566.801840218	-0.0352754579711246	0.0650382309590866	-0.542362575284948	0.587568755861512	0.999457336074246
"(GGAA)n"	9333.27519218943	-0.0796518054374605	0.0604457000469369	-1.31774551125345	0.187588853835997	0.999457336074246
"RLTR45"	46522.3065592242	0.365727773532628	0.0647037332955371	5.93775154282688	2.88957498945562e-09	1.14908765414019e-06
"L1MC4a"	15784.5531723011	-0.055018090452433	0.0567134728590574	-0.970080003261475	0.332006615624296	0.999457336074246
"L1MD1"	13498.4957056071	0.00898889364383556	0.0515893592654933	0.174240645642129	0.861676343468516	0.999457336074246
"UCON6"	199.034986573314	0.0496931815576541	0.0609637075175501	0.815811612416527	0.414607890586578	NA
"Zaphod"	3698.88183664861	0.013007677470865	0.0715046042654911	0.181893211290474	0.855666532233162	0.999457336074246
"MER77B"	3593.28466520284	0.00840180931591763	0.066337583995136	0.126656446832279	0.899212318527958	0.999457336074246
"MER89"	4383.85465454782	0.055611428427797	0.0710885019750384	0.78237644028273	0.433993375450315	0.999457336074246
"RLTR28B"	2990.70906121831	0.0268982924290909	0.0668432810720854	0.402410008750237	0.687382305286523	0.999457336074246
"X3_LINE"	1044.97627477222	0.0839345696633898	0.0765909856563886	1.09589157469499	0.273126226611392	0.999457336074246
"(TAAA)n"	5289.55121040217	0.00505747304826226	0.0608821190808476	0.0830705420717411	0.933795448887689	0.999457336074246
"(TCCA)n"	11154.7547753415	-0.0887032722114206	0.0516438830125469	-1.71756761888291	0.0858755108765556	0.999457336074246
"(TTCA)n"	3972.77805988452	-0.0247804983631115	0.0698763702498673	-0.354606239446076	0.722884601160098	0.999457336074246
"(TTTTC)n"	2286.74443370873	0.00762951554449815	0.0756142411951688	0.100881954459261	0.919644168273779	0.999457336074246
"L3"	40784.0644803751	-0.00181109826810843	0.0441449575441736	-0.0410256756716386	0.96727542686374	0.999457336074246
"MamGypLTR1c"	686.774140123311	-0.0918028075708673	0.0756536169341332	-1.2136684141488	0.224874370519105	0.999457336074246
"(CAGA)n"	14101.0078667922	0.00627659773152879	0.0612941307712037	0.102400120624677	0.918439087931967	0.999457336074246
"(TAA)n"	3682.93591454398	0.0207748927903431	0.0761607069446443	0.272747849817404	0.785047049826971	0.999457336074246
"Charlie9"	784.616289938338	0.0126777169318305	0.0765621846212989	0.165596272006557	0.868474681294429	0.999457336074246
"tRNA-Gly-GGA"	879.664088400675	0.129300573171843	0.0727407303953889	1.78065885414174	0.0749681987683999	0.999457336074246
"MLTR31FA_MM"	4856.09113151658	0.048879099579183	0.0707995442120693	0.690459357490655	0.489905360060153	0.999457336074246
"MTD-int"	23583.8508148086	-0.0216248513768227	0.0532454047826774	-0.406134025125371	0.684644126593776	0.999457336074246
"MURVY-int"	19713.9152225955	-0.00510213649485106	0.0170582994392676	-0.30109327527336	0.763343368793051	0.999457336074246
"RLTR27"	6314.22768247852	-0.00042649500381338	0.0707985737113036	-0.0060230201864837	0.995194354239371	0.999457336074246
"MT2B1"	39748.127409776	-0.00563863063033605	0.0540694089749586	-0.104283638675046	0.916944261560527	0.999457336074246
"(CATAT)n"	338.758985425649	-0.0609990056000123	0.0561934865612808	-1.08854675793084	0.276353806479992	0.999457336074246
"(GGAGAA)n"	1321.75844750501	-0.0715649728252014	0.0764035978302803	-0.937164736225097	0.348673825987502	0.999457336074246
"L1MD3"	11298.0514093899	0.0662106872608985	0.0574399327867372	1.15268769571821	0.249038593554489	0.999457336074246
"RMER17B"	52310.8463358695	-0.0596224448456401	0.0531795785467199	-1.12115559508834	0.262221637414982	0.999457336074246
"RLTR13B4"	5756.36861277556	-0.0557818589540204	0.0762508989058782	-0.731486458997915	0.464482072501178	0.999457336074246
"MER44C"	1174.14910770435	-0.0605325924997297	0.0765538734345952	-0.790467653278658	0.429254705731534	0.999457336074246
"L1ME4a"	6002.78486849361	-0.0112102621914956	0.0720691316598018	-0.155534747321068	0.876399762836649	0.999457336074246
"L1MB8"	35454.0487501855	0.00298020300325177	0.0512561906544963	0.0581433234685546	0.953634465604877	0.999457336074246
"RMER13A2"	20881.0467820285	-0.0665213536146738	0.0460706318935469	-1.44388285418742	0.148771930394934	0.999457336074246
"RLTR20C2_MM"	11806.0258229042	-0.0356564073793608	0.0542615246335997	-0.657104977544645	0.511113418586996	0.999457336074246
"MER33"	10140.9524152654	0.0395150903774248	0.0615360223650673	0.642148707434892	0.520776633120377	0.999457336074246
"RLTR16"	11690.248927647	0.0290370768560107	0.0573192708891648	0.506600797502494	0.612434948665583	0.999457336074246
"UCON28a"	373.428874993398	-0.100524874876433	0.0652373453915484	-1.54410007675405	0.122564090278029	0.999457336074246
"YREP_Mm"	5506.85965496069	-0.00801034723272075	0.0256181703590715	-0.313642532943215	0.753792551748386	0.999457336074246
"(CCG)n"	11631.1068179695	0.0270226311924078	0.0588266742299815	0.45960771024063	0.645797823872656	0.999457336074246
"RMER20B"	17344.5051061498	-0.0512189429440238	0.0479708385700058	-1.0677052943244	0.285653469512632	0.999457336074246
"Tigger16a"	1357.22171520071	0.164095113134216	0.0759358112565154	2.1618592551917	0.0306290264320434	0.999457336074246
"ORR1B1-int"	26400.6015442889	0.0129381745430097	0.0506087913394088	0.255651247339033	0.798220143301759	0.999457336074246
"L1MD2"	17228.7956741542	0.00388786003587646	0.0526363923748549	0.0738628553370884	0.941119512227204	0.999457336074246
"RLTR15"	15661.4803138899	-0.0408961710071058	0.0549980888888822	-0.743573934072957	0.457134277456101	0.999457336074246
"(GGGGA)n"	1936.29960200559	-0.0611151768608223	0.0766335548989064	-0.797806380877428	0.42498285784682	0.999457336074246
"(GGAGA)n"	2175.31825861625	-0.11963385251812	0.076318933830012	-1.56816762618369	0.116842017520349	0.999457336074246
"UCON26"	796.444756010479	0.0928392725556433	0.0751304593303336	1.23656588564639	0.216248291459059	0.999457336074246
"RLTR19B"	1956.70640765613	-0.0195722834607215	0.0753744857739952	-0.259624941047917	0.795153095696706	0.999457336074246
"MER34A1"	2744.81457277155	-0.00738006383167142	0.0710073447077151	-0.103921079051676	0.917231979012895	0.999457336074246
"RLTR13D5"	10328.6562545417	0.0219640739893258	0.0537630730962195	0.408542877336043	0.682875158264755	0.999457336074246
"(TATAA)n"	1667.71658193458	0.0091718157756345	0.0690299446485326	0.132834659470817	0.894324142947247	0.999457336074246
"RMER20A"	11719.1631266275	-0.032291595918165	0.0565060274651259	-0.571455641070432	0.567690821354706	0.999457336074246
"RLTR14_RN"	7415.15732464983	0.0414531505839392	0.0597366567705653	0.693952799237447	0.487711810184784	0.999457336074246
"RMER13A"	16145.2965663246	-0.0452283871133144	0.0477819053229891	-0.946551261424018	0.343867489450237	0.999457336074246
"RLTR51B_Mm"	5181.0553189361	-0.0279126493626893	0.0652071178810379	-0.428064801701858	0.66860394206014	0.999457336074246
"RodERV21-int"	27111.7750261323	0.0162882705125789	0.0602064820817223	0.270544574526688	0.786741329450242	0.999457336074246
"RLTR14-int"	19269.0304411601	-0.0283467578965625	0.0621162238800152	-0.456357680092218	0.648132792599351	0.999457336074246
"MLT-int"	5842.81395536814	-0.0275156009484335	0.0636723728585227	-0.432116820412601	0.665656510183423	0.999457336074246
"(TTAA)n"	1305.30992212535	-0.0060184140892379	0.0766305258063168	-0.0785254070613317	0.937410120706517	0.999457336074246
"RLTR41"	10533.0309762328	0.018837894795785	0.0539626026162877	0.349098148241653	0.727015626720419	0.999457336074246
"MLTR11B"	29455.1938654392	0.00995178136682189	0.0498288035507322	0.19971926883264	0.841700143026574	0.999457336074246
"RLTR25B"	15547.4355745457	-0.00861280630973676	0.048692460931253	-0.176881706446556	0.85960130818276	0.999457336074246
"RMER20C_Mm"	17250.0069430463	-0.00113903354972376	0.0479805565612005	-0.0237390320996384	0.981060771656649	0.999457336074246
"RLTR28"	18198.5741822059	-0.0951606451496288	0.054062074274688	-1.76016016949937	0.0783806532278037	0.999457336074246
"LTR85c"	485.918730213386	-0.0311106608144591	0.0737583057999528	-0.421762867630737	0.673198111514559	0.999457336074246
"MamRep605"	3221.72105354496	0.0170076980016065	0.0686426847449084	0.247770308684852	0.804312128960284	0.999457336074246
"(GAGAA)n"	1825.37442843844	-0.0293412924078585	0.0755602881300927	-0.388270421807601	0.697815923613394	0.999457336074246
"ERV3-16A3_I-int"	6281.09589639979	-0.0392312503444815	0.0736511670610264	-0.532612423647411	0.594301900302551	0.999457336074246
"L1MB4"	15074.5803525884	0.0319733332673127	0.0599720210022224	0.533139173878006	0.593937243435526	0.999457336074246
"LTR72_RN"	5564.57296859255	0.0631045862371031	0.0609827965340934	1.03485163634419	0.300738203880193	0.999457336074246
"MER2B"	3702.51908852537	-0.0494098775050375	0.074882811826148	-0.659739315309132	0.509421132295754	0.999457336074246
"(CTTG)n"	959.516248397123	0.0666178654559536	0.0743064618425104	0.896956529449889	0.369742113662636	0.999457336074246
"MYSERV16_I-int"	22762.3728412027	0.0379548496805207	0.0590561312999395	0.642686082664887	0.520427813413899	0.999457336074246
"RLTR20B2"	6108.24320264271	-0.0242767892369086	0.062961747181961	-0.385580720554707	0.699807213914771	0.999457336074246
"LTR16B2"	2742.77860123367	0.0304755545421181	0.075136416721293	0.405682944936542	0.684975575250895	0.999457336074246
"MLTR25A"	18263.7366687355	-0.0385682794891915	0.0510194756617681	-0.755942445609023	0.449683703761929	0.999457336074246
"X7B_LINE"	550.936810017236	-0.0326342684693807	0.0710876759589518	-0.458814335998221	0.646367499023468	0.999457336074246
"MER92-int"	1348.4470162469	0.092545377462848	0.0742819472937159	1.24656932107862	0.212555456570947	0.999457336074246
"MER57-int"	866.428368011439	-0.0762485601547018	0.0766466137789778	-0.994696227405754	0.319884029862981	0.999457336074246
"RLTR9F"	3489.46548160454	-0.126257729693235	0.0717528611221076	-1.75978865301468	0.0784436476969866	0.999457336074246
"RLTR17"	19327.0696409744	-0.0162403771628567	0.051778594036779	-0.31365197233877	0.753785381693599	0.999457336074246
"RLTR16B_MM"	5676.68682660237	0.027198335287856	0.0588276917943566	0.46235039745678	0.643830064084926	0.999457336074246
"Charlie13a"	940.05720756686	-0.0431345642975861	0.0764902969075811	-0.563912020506058	0.572814008948459	0.999457336074246
"ERVL-B4-int"	10826.860856368	0.0512413564590168	0.061678996392037	0.830753215293219	0.406113057171315	0.999457336074246
"MurSatRep1"	15110.0070468484	-0.0184991399110386	0.0521032844942452	-0.355042310113542	0.72255789446255	0.999457336074246
"RLTR9E"	11957.3072046163	-0.0823936807639999	0.0527523843155923	-1.56188384918046	0.118315353915142	0.999457336074246
"RMER17C2"	17192.8852554356	-0.0245727876461195	0.0559762336528423	-0.438992714327748	0.660666815448214	0.999457336074246
"LTRIS2"	16317.4703677093	0.0156950692630138	0.0508637652947658	0.308574476585605	0.757645238692889	0.999457336074246
"MuRRS4-int"	30671.4796619994	-0.0236647631593393	0.0491721893263012	-0.481804263158123	0.629945000628738	0.999457336074246
"IAPLTR2b"	7372.77343010753	-0.00538376554302616	0.0566383952401263	-0.0950528138600954	0.924272877388846	0.999457336074246
"(GTTTG)n"	1812.634351206	-0.0441958624508916	0.0750225792762574	-0.589159956147561	0.555753976603865	0.999457336074246
"LTR48"	2845.83544295182	-0.0420178229947117	0.0712202478369924	-0.589889965091428	0.555264422208955	0.999457336074246
"L1ME3"	7900.2325312396	-0.00489631972235024	0.0627588622703811	-0.0780170822626906	0.937814464727808	0.999457336074246
"LTR16C"	8467.58144004642	-0.0113920583657723	0.0611854558477843	-0.186181936207085	0.852302089107755	0.999457336074246
"Cheshire"	4548.85378176095	0.00470489472285509	0.0679325679825393	0.069254462067871	0.9447870726673	0.999457336074246
"MLT1E2"	11593.2197608967	-0.00852465333980289	0.0580078477445867	-0.146959093926935	0.883164307999089	0.999457336074246
"RLTR9D"	7394.47990153506	0.00805323579221578	0.0726663167267642	0.110833644978668	0.911748264870704	0.999457336074246
"(CAT)n"	3331.6399740447	0.0138611099409384	0.0733230413698851	0.189057717483491	0.850047580355876	0.999457336074246
"MLT2C2"	3228.23322990669	0.00868138557179222	0.0670717037078295	0.129437501808981	0.89701147510647	0.999457336074246
"L1M3b"	970.058151597391	-0.0231379478700863	0.0765934617497848	-0.302125956747182	0.762556045860637	0.999457336074246
"LTR80B"	547.887254120223	-0.00179528529319149	0.0743459688474097	-0.0241444265479517	0.980737406378325	0.999457336074246
"MLT1G3"	7906.74034156609	-0.0105861775713199	0.0617342401776169	-0.171486433740697	0.863841296744193	0.999457336074246
"MER20"	32959.4595073842	0.0125523269344134	0.0472766477773811	0.26550942582434	0.790617049597283	0.999457336074246
"RLTR22_Mur"	18396.4888385025	0.0174160058354601	0.0532696233124914	0.326946408209211	0.743708419524856	0.999457336074246
"RMER10A"	39748.9493986764	-0.0295105699730135	0.0539186481274705	-0.547318954485068	0.584159624001847	0.999457336074246
"(CAG)n"	6776.49950802875	0.0609099569277863	0.0757169682697276	0.804506647862142	0.421104431575337	0.999457336074246
"MLTR31A_MM"	2895.16394558403	0.0425517613404069	0.07097962347293	0.599510687577484	0.548832385236892	0.999457336074246
"MLTR11A"	22179.2020170484	-0.0572698498083861	0.0471878490613458	-1.21364064774189	0.224884977972372	0.999457336074246
"MMAR1"	1892.10686370947	-0.0278033648549999	0.0754367547330286	-0.368587900525263	0.712434915531242	0.999457336074246
"MLTR18_MM"	3677.60688343841	-0.0415534419054477	0.0759260149015978	-0.547191751375459	0.584247002526005	0.999457336074246
"LTR90A"	366.915271735055	-0.0254543541072404	0.0693049947443048	-0.367118046073716	0.713530966890286	0.999457336074246
"MamSINE1"	2133.13137492579	0.0308940719572749	0.0721666705060519	0.428147117439522	0.668544014673698	0.999457336074246
"(GCCTG)n"	361.946411951805	-0.0167082803953975	0.0620834681769026	-0.269151029539129	0.787813462861258	0.999457336074246
"(TCTG)n"	14641.0543073312	-0.0264028517162062	0.0595277774586961	-0.443525719990292	0.657385519893297	0.999457336074246
"7SK"	4289.66269424796	0.00666811765442476	0.0731137482521412	0.0912051226770776	0.927329604613464	0.999457336074246
"L1M3de"	857.600363864207	-0.0223780237963022	0.0687942485928692	-0.325111500082897	0.745096685537328	0.999457336074246
"RMER3D-int"	20833.69270728	0.0169805195227122	0.0616991914646054	0.275215918361785	0.783150357942751	0.999457336074246
"Tigger1"	7612.32614115336	-0.0413605938640152	0.056553344573779	-0.73134232905473	0.464570081618493	0.999457336074246
"L1MB1"	13680.0289762335	-0.0231356702933123	0.0566238869509799	-0.408577631189278	0.68284964908553	0.999457336074246
"MER52-int"	1472.70887609643	-0.120162211585549	0.0761681607176646	-1.577331900375	0.114719175897273	0.999457336074246
"polypurine"	1650.79202155852	0.00937267449002844	0.076611661415991	0.122383213437135	0.902595532308275	0.999457336074246
"(GGGAA)n"	1012.17492353314	-0.0484874078900953	0.0703889652496358	-0.689569798688487	0.49046476531979	0.999457336074246
"(GGAAA)n"	1007.32076503174	-0.129283234819125	0.0766490478246388	-1.68683730383417	0.091634640307871	0.999457336074246
"ORR1D1-int"	15675.3867746929	0.0467628003448213	0.0534736047569938	0.874497212585154	0.381847537538398	0.999457336074246
"RLTR21"	20657.6405639626	-0.0584405483567651	0.0670841577426916	-0.871124119191139	0.383686386018339	0.999457336074246
"RLTR53B_Mm"	851.940870024987	0.0983931559236693	0.0707845766327679	1.39242559927224	0.163793557012274	0.999457336074246
"UCON4"	297.898128063849	-0.0194483906195838	0.0631768516956633	-0.308239735587115	0.757899918797411	NA
"MER106B"	751.574347894825	-0.121546448688813	0.0745774526952347	-1.63217825533687	0.102641940139357	0.999457336074246
"tRNA-Ala-GCY_"	5868.43333877941	0.0110102675188518	0.0630631487247216	0.174584654186803	0.861406007570482	0.999457336074246
"LTR37A"	2117.38192558986	0.0112669846402713	0.0765343005579824	0.147214747905983	0.882962520279968	0.999457336074246
"MLTR32C_MM"	886.792549248002	-0.116956838698172	0.0763521175553931	-1.53243373718503	0.125415437500646	0.999457336074246
"RLTR30"	2904.05861055113	-0.0528971495669415	0.0744845199713631	-0.710276658024469	0.477532591698977	0.999457336074246
"L1M4c"	10850.5523708641	0.029909585681344	0.0635250083591339	0.470844133348081	0.63775204563738	0.999457336074246
"ORR1F-int"	3240.48259644791	-0.0479157240699017	0.066540242404234	-0.720046111742756	0.471496604913547	0.999457336074246
"ETnERV2-int"	19359.5604094904	0.0170807605921739	0.0634411811968232	0.269231435786525	0.787751590809938	0.999457336074246
"RLTR1B"	8478.71483329831	0.0354025024067604	0.0563038705308755	0.628788997074904	0.529487204340898	0.999457336074246
"RLTR1B-int"	15057.7403625629	0.0584114879406007	0.0641274624421768	0.910899126137167	0.362348526160302	0.999457336074246
"MMERGLN-int"	31746.9957661071	-0.0537622828381239	0.060239901212151	-0.892452868037953	0.372150244698408	0.999457336074246
"L1MA10"	3767.77341508388	0.0900385630142899	0.0676182640730287	1.33166553343563	0.182970119891407	0.999457336074246
"(CATATA)n"	10072.7298958418	0.0237479622146171	0.0688041657020894	0.345137279554376	0.729991168357958	0.999457336074246
"MER44B"	8942.61593180487	-0.0189662197899519	0.053272184933443	-0.356022289011535	0.721823873165569	0.999457336074246
"L1ME1"	29065.9426910443	-0.00905011304038909	0.0676557866710233	-0.133764847932155	0.893588524616409	0.999457336074246
"ORR1C1-int"	9150.56028882688	0.0512864645313215	0.0635840341355565	0.806591737980736	0.419901735327783	0.999457336074246
"(CCTG)n"	3875.61729437063	0.0582910130210534	0.0765636671199662	0.761505026939982	0.446355477476857	0.999457336074246
"ID2"	15188.4051996356	-0.064493922514168	0.0546895409850263	-1.17925142939082	0.238298072586896	0.999457336074246
"L1MDa"	17615.3310192722	-0.0342145841807215	0.0578667164108534	-0.591261856564687	0.554344982615315	0.999457336074246
"LTR78B"	2194.77657248334	-0.0136596983754449	0.0732031351011256	-0.186573959620631	0.85199468541685	0.999457336074246
"(TTGG)n"	2738.14810327997	-0.0428671920007395	0.0729566681734155	-0.587470450646583	0.556887790482286	0.999457336074246
"RLTR13B2"	5224.15982558264	0.0124743884282773	0.0707385990400645	0.176353597289871	0.860016157240221	0.999457336074246
"Charlie1a"	14208.301029613	0.0186742064379701	0.0513486487601832	0.363672073393212	0.716102899627216	0.999457336074246
"(TTCTC)n"	1844.83330664347	-0.00455526046592605	0.0761538080693923	-0.0598264410330961	0.95229386639108	0.999457336074246
"L1ME3A"	11237.7286823409	0.00701190419544703	0.0590084722396158	0.118827506861164	0.905412015751462	0.999457336074246
"IAPLTR2_Mm"	18279.7324023646	0.11607115726918	0.05919211184421	1.96099607812605	0.0498794803966664	0.999457336074246
"IAPEY4_I-int"	11092.3474403975	0.0528216074519082	0.0620871476618834	0.850806951067777	0.39487659972061	0.999457336074246
"L1M1"	2706.04584031861	-0.0133932854957474	0.0765080257606926	-0.175019263900545	0.861064496807312	0.999457336074246
"(TCCCC)n"	1883.95924607617	-0.0262519697751832	0.0766000238912678	-0.34281749191406	0.731735765868131	0.999457336074246
"Plat_L3"	2661.66607781923	-0.0139281800769633	0.0684560581300934	-0.203451060474168	0.838782493741943	0.999457336074246
"B2_Mm1a"	109586.666415603	0.0882815751764505	0.0701624650908927	1.25826774810641	0.208294940965412	0.999457336074246
"Tigger17a"	6707.06222932828	-0.0624065698705435	0.0571479751006293	-1.09197931420081	0.274842193547593	0.999457336074246
"Tigger17c"	3371.45962997726	0.0464491496866321	0.0653837554456848	0.710447143380588	0.477426897391397	0.999457336074246
"BGLII_B2"	2307.60092166656	-0.0347107243272538	0.0750245819610578	-0.462559412375816	0.643680207009594	0.999457336074246
"RLTR12B"	6785.93476672178	0.0954938101145927	0.0616032222773014	1.55022257338865	0.121088103598522	0.999457336074246
"RLTR41A2"	4598.34807193736	0.0733410293651454	0.0661072759592949	1.10949149982352	0.26721820935406	0.999457336074246
"MERV1_I-int"	24620.7879664534	-0.0371637746109564	0.0569843136286738	-0.652175640863506	0.514287872219081	0.999457336074246
